query_basename,run_id,budget_frac,budget_n,T_true,T_hat,Qerror,n_product,n_review,oracle_cost,method
query_3_134.graph,2,0.1,836,908.0,990.0709219858156,0.09038647795794673,498,120,618,Exact_structureO
query_3_134.graph,3,0.1,836,908.0,897.7809187279152,0.01125449479304499,492,108,600,Exact_structureO
query_3_134.graph,4,0.1,836,908.0,724.7579408543264,0.2018084351824599,508,103,611,Exact_structureO
query_3_134.graph,5,0.1,836,908.0,853.8640776699029,0.05962105983490865,512,101,613,Exact_structureO
query_3_13.graph,1,0.1,903,764.0,688.476821192053,0.09885232828265318,522,81,603,Exact_structureO
query_3_13.graph,2,0.1,903,764.0,731.3915857605178,0.042681170470526386,529,87,616,Exact_structureO
query_3_13.graph,3,0.1,903,764.0,740.6722689075631,0.030533679440362463,521,98,619,Exact_structureO
query_3_13.graph,4,0.1,903,764.0,801.8585005279831,0.04955301116228154,535,103,638,Exact_structureO
query_3_13.graph,5,0.1,903,764.0,812.0346320346321,0.06287255501915193,519,95,614,Exact_structureO
query_3_136.graph,1,0.1,812,883.0,971.0304449648712,0.09969472815953705,495,120,615,Exact_structureO
query_3_136.graph,2,0.1,812,883.0,845.8384332925336,0.04208557951015443,495,105,600,Exact_structureO
query_3_136.graph,3,0.1,812,883.0,884.9641148325359,0.0022243656087608944,479,111,590,Exact_structureO
query_3_136.graph,4,0.1,812,883.0,1001.6626794258373,0.13438582041431174,474,113,587,Exact_structureO
query_3_136.graph,5,0.1,812,883.0,917.5590551181102,0.039138227766829244,480,102,582,Exact_structureO
query_3_140.graph,1,0.1,842,952.0,1002.9642105263158,0.05353383458646619,514,129,643,Exact_structureO
query_3_140.graph,2,0.1,842,952.0,953.2680652680652,0.0013320013320013055,513,114,627,Exact_structureO
query_3_140.graph,3,0.1,842,952.0,886.5645714285714,0.06873469387755103,516,110,626,Exact_structureO
query_3_140.graph,4,0.1,842,952.0,832.5510907003444,0.12547154338199118,509,113,622,Exact_structureO
query_3_140.graph,5,0.1,842,952.0,830.6949152542373,0.1274213075060532,512,117,629,Exact_structureO
query_3_14.graph,1,0.1,846,1021.0,926.0519480519481,0.0929951537199333,528,121,649,Exact_structureO
query_3_14.graph,2,0.1,846,1021.0,969.7398543184183,0.050205823390383604,527,126,653,Exact_structureO
query_3_14.graph,3,0.1,846,1021.0,1096.8214285714287,0.0742619280817127,507,140,647,Exact_structureO
query_3_14.graph,4,0.1,846,1021.0,842.8553846153847,0.17448052437278683,531,124,655,Exact_structureO
query_3_14.graph,5,0.1,846,1021.0,856.2565597667639,0.16135498553695998,533,122,655,Exact_structureO
query_3_18.graph,1,0.1,631,8590.0,8192.171581769437,0.04631297069040318,0,1218,1218,Exact_structureO
query_3_18.graph,2,0.1,631,8590.0,8269.602225312934,0.03729892604040349,0,1205,1205,Exact_structureO
query_3_18.graph,3,0.1,631,8590.0,8629.466666666667,0.0045944897167249305,0,1222,1222,Exact_structureO
query_3_18.graph,4,0.1,631,8590.0,8616.961325966851,0.003138687539796425,0,1216,1216,Exact_structureO
query_3_18.graph,5,0.1,631,8590.0,8429.703296703297,0.01866085020916212,0,1222,1222,Exact_structureO
query_3_130.graph,1,0.1,862,839.0,854.6393972012917,0.018640521098083042,507,115,622,Exact_structureO
query_3_130.graph,2,0.1,862,839.0,823.2261521972133,0.018800772112975792,515,112,627,Exact_structureO
query_3_130.graph,3,0.1,862,839.0,778.3250743310208,0.07231814740045196,527,113,640,Exact_structureO
query_3_130.graph,4,0.1,862,839.0,783.6870897155361,0.06592718746658391,516,112,628,Exact_structureO
query_3_130.graph,5,0.1,862,839.0,782.8306010928961,0.06694803207044561,524,100,624,Exact_structureO
query_3_15.graph,1,0.1,1103,10126.0,10055.433866891322,0.006968806350847087,0,1103,1103,Exact_structureO
query_3_15.graph,2,0.1,1103,10126.0,9967.511528608027,0.01565163651905716,0,1103,1103,Exact_structureO
query_3_15.graph,3,0.1,1103,10126.0,10348.089041095891,0.02193255393007021,0,1103,1103,Exact_structureO
query_3_15.graph,4,0.1,1103,10126.0,10318.51914893617,0.019012359168098913,0,1103,1103,Exact_structureO
query_3_15.graph,5,0.1,1103,10126.0,10599.215553677092,0.04673272305718858,0,1103,1103,Exact_structureO
query_3_148.graph,1,0.1,1112,10357.0,10587.209540034071,0.022227434588594316,0,1112,1112,Exact_structureO
query_3_148.graph,2,0.1,1112,10357.0,10254.045957446808,0.009940527426203752,0,1112,1112,Exact_structureO
query_3_148.graph,3,0.1,1112,10357.0,10139.541206457094,0.020996311049812328,0,1112,1112,Exact_structureO
query_3_148.graph,4,0.1,1112,10357.0,10378.818336162989,0.0021066270312821277,0,1112,1112,Exact_structureO
query_3_148.graph,5,0.1,1112,10357.0,10256.919463087248,0.009663081675461234,0,1112,1112,Exact_structureO
query_3_146.graph,1,0.1,837,908.0,964.6248574686431,0.06236217782890208,500,113,613,Exact_structureO
query_3_146.graph,2,0.1,837,908.0,867.742639040349,0.04433630061635574,504,112,616,Exact_structureO
query_3_146.graph,3,0.1,837,908.0,908.6184538653366,0.0006811165917804174,491,100,591,Exact_structureO
