query_index,query_basename,gt_match_col,T_true,method,T_hat,Qerror,n_post,n_comment
985,query_cycle_8_337.graph,u1,662563.0,baseline_uniform,258351.17544936703,0.6100730414324871,158,0
985,query_cycle_8_337.graph,u1,662563.0,baseline_proxy,619881.5645376631,0.06441868239297527,158,0
985,query_cycle_8_337.graph,u1,662563.0,baseline_proxy_a,720099.5890050638,0.08683942357943887,158,0
985,query_cycle_8_337.graph,u1,662563.0,baseline_proxy_a_unbiased_test1,664229.5790624954,0.002515351842006542,158,0
985,query_cycle_8_337.graph,u1,662563.0,proxy_mab,701917.0983689784,0.059396764336339884,95,0
985,query_cycle_8_337.graph,u1,662563.0,proxyE_importance,683827.5372820206,0.032094362773080524,161,0
986,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,1075645.69,0.13659683169655965,172,0
986,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,778453.6864498027,0.17743546795473808,172,0
986,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,841944.1670369552,0.11034731825160535,172,0
986,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,930668.9124566374,0.016595011637431538,172,0
986,query_cycle_8_342.graph,u1,946374.0,proxy_mab,996231.8220876044,0.05268300068218742,111,0
986,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,843406.1691466416,0.108802472229117,175,0
987,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,1321495.983139535,0.3963781582540676,172,0
987,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,780148.1124536013,0.17564502780760954,172,0
987,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,1034602.7213971955,0.09322817553863005,172,0
987,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,822771.2677105524,0.13060664419082474,172,0
987,query_cycle_8_342.graph,u1,946374.0,proxy_mab,99634.98699180206,0.894719226234235,107,0
987,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,1043031.5814420077,0.10213465441993089,175,0
988,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,835087.7504385966,0.11759225164829487,171,0
988,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,1035185.0382205669,0.09384348917084254,171,0
988,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,1098848.833122094,0.16111477399219962,171,0
988,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,1011280.1192306171,0.06858400508743591,171,0
988,query_cycle_8_342.graph,u1,946374.0,proxy_mab,842784.6782739463,0.10945917969645587,109,0
988,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,1111988.7298498468,0.1749992390427535,174,0
989,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,736344.472520958,0.22193078791158882,167,0
989,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,971827.4384809923,0.02689574996882029,167,0
989,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,969117.5068101025,0.024032260829336495,167,0
989,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,1071275.4851264067,0.13197899046931408,167,0
989,query_cycle_8_342.graph,u1,946374.0,proxy_mab,818181.0692858468,0.13545694483803783,101,0
989,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,1091653.1049708582,0.15351130205485167,170,0
990,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,1682094.940842105,0.7774103481732434,171,0
990,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,1233247.0353259896,0.3031286101752474,171,0
990,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,927360.4749478553,0.020090920769320224,171,0
990,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,833134.7542962856,0.11965591373359204,171,0
990,query_cycle_8_342.graph,u1,946374.0,proxy_mab,830521.7402753483,0.12241699341344088,102,0
990,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,913600.9136902879,0.03463016345515848,174,0
991,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,4480166.277062938,0.3119519295996814,286,0
991,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2619358.343898593,0.2329587740561199,286,0
991,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3210600.9516010247,0.0598219233084136,286,0
991,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,2881984.0529862843,0.15605263162920102,286,0
991,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3381193.5025701765,0.009866360818435374,168,0
991,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3285871.984012799,0.03777988957382505,288,0
992,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,2810139.876632997,0.17709116010519918,297,0
992,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2832253.8211114826,0.17061541114066983,297,0
992,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3041096.9325900218,0.1094587249501091,297,0
992,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3312057.2358590583,0.03011191710087589,297,0
992,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3085090.843881423,0.0965757439980652,167,0
992,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3404677.935770974,0.0029892840431645362,294,0
993,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,837594.3916666666,0.11494357234384439,168,0
993,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,897801.6142186713,0.051324725511614495,168,0
993,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,845139.7163838308,0.10697069405559455,168,0
993,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,812093.3381607903,0.14188963542870972,168,0
993,query_cycle_8_355.graph,u1,946374.0,proxy_mab,930244.14744679,0.01704384582967198,98,0
993,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,1020998.3106870623,0.07885287495964843,171,0
994,query_cycle_8_342.graph,u1,946374.0,baseline_uniform,584344.919502924,0.38254335019461233,171,0
994,query_cycle_8_342.graph,u1,946374.0,baseline_proxy,804282.1316408769,0.15014346163263478,171,0
994,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a,848045.5703744346,0.10390018071667799,171,0
994,query_cycle_8_342.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,1061183.6562955135,0.12131531117244715,171,0
994,query_cycle_8_342.graph,u1,946374.0,proxy_mab,951701.6103715311,0.0056294978217185845,103,0
994,query_cycle_8_342.graph,u1,946374.0,proxyE_importance,925876.853599739,0.021658611077925823,174,0
995,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,2471915.1740131583,0.27613537493984913,304,0
995,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2844085.5671065664,0.16715065536402493,304,0
995,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3391080.6152952546,0.006971062783573265,304,0
995,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3255803.80459481,0.046584921255113605,304,0
995,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3141107.1769551286,0.08017217062147065,216,0
995,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3897639.4189432645,0.14136736012366577,307,0
996,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,4353399.081061644,0.27482998877902326,292,0
996,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2869657.580445813,0.15966226092296698,292,0
996,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3151676.931643448,0.07707697075584724,292,0
996,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3276338.8226083466,0.04057153808111118,292,0
996,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3269669.143743013,0.042524657120907396,175,0
996,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3446493.135853165,0.009255692826397375,295,0
997,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,4044896.2028282825,0.18448938056154218,297,0
997,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,5652894.338900672,0.6553683897209664,297,0
997,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3098007.047828399,0.09279342038697658,297,0
997,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3416909.455048562,0.0005925395601967467,297,0
997,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3270360.8814962283,0.04232209171953961,179,0
997,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3208856.3030684884,0.06033281841077905,300,0
998,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,4689968.270204082,0.37338941042368096,294,0
998,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2679911.12821325,0.21522676651189818,294,0
998,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3212521.5037662787,0.05925951737004435,294,0
998,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3113683.644614138,0.08820275563689735,294,0
998,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3403943.190579876,0.0032044435510070212,185,0
998,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,2803627.7532148445,0.1789981413098872,297,0
999,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,657175.5,0.16698423127463863,215,0
999,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,516269.27528909314,0.08323103439803042,215,0
999,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,549127.1477940724,0.02488342544647441,215,0
999,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,560188.5521593628,0.005241055227185386,215,0
999,query_cycle_8_362.graph,u1,563140.0,proxy_mab,499254.6062986869,0.11344495809445808,125,0
999,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,567290.6480622903,0.007370543847516203,218,0
1000,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,726490.4217751479,0.23234321549921289,169,0
1000,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,899361.8906747086,0.04967603645629672,169,0
1000,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,1007067.321975304,0.06413249093413814,169,0
1000,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,1052814.342098028,0.11247175228612359,169,0
1000,query_cycle_8_355.graph,u1,946374.0,proxy_mab,743974.3795883724,0.2138685344394791,110,0
1000,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,1039514.8208086176,0.09841861759581057,172,0
1001,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,917019.2854761905,0.031018090653176754,168,0
1001,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,842579.9069664984,0.10967555430886906,168,0
1001,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,972739.4319232965,0.027859421247093154,168,0
1001,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,949017.0534544733,0.0027928212889124864,168,0
1001,query_cycle_8_355.graph,u1,946374.0,proxy_mab,780812.4070436831,0.17494309116302528,110,0
1001,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,883142.4375375579,0.06681456006023209,171,0
1002,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,3837142.16557047,0.12365161401302123,298,0
1002,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,3726105.017631664,0.09113599037615426,298,0
1002,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,2760186.37517829,0.1917193208855903,298,0
1002,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3462488.824271068,0.013939798948213199,298,0
1002,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3060220.979707594,0.1038585242061978,169,0
1002,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3911559.179950914,0.1454435609126963,301,0
1003,query_cycle_8_347.graph,u1,3414886.0,baseline_uniform,4694550.882751678,0.3747313622626577,298,0
1003,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy,2808698.5378186214,0.17751323534120278,298,0
1003,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a,3296460.030789032,0.03467933313468382,298,0
1003,query_cycle_8_347.graph,u1,3414886.0,baseline_proxy_a_unbiased_test1,3315298.9304271345,0.029162633708084397,298,0
1003,query_cycle_8_347.graph,u1,3414886.0,proxy_mab,3726691.5991034484,0.09130776228062912,185,0
1003,query_cycle_8_347.graph,u1,3414886.0,proxyE_importance,3386197.7447357196,0.008400940840859801,301,0
1004,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,1305889.8724615383,0.37988773197651066,169,0
1004,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,888277.5790073411,0.061388437333082836,169,0
1004,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,791630.1043446051,0.16351241227611377,169,0
1004,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,835598.4197440104,0.11705264541924183,169,0
1004,query_cycle_8_355.graph,u1,946374.0,proxy_mab,899945.8888582329,0.04905894619016068,108,0
1004,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,933836.6193339317,0.013247807596223363,172,0
1005,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,466386.5837647058,0.507185759789781,170,0
1005,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,1348160.3166768837,0.42455341828588244,170,0
1005,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,1032166.6590181799,0.09065407441263165,170,0
1005,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,891203.2501666588,0.058296983891507184,170,0
1005,query_cycle_8_355.graph,u1,946374.0,proxy_mab,848185.8880480211,0.10375191198403472,106,0
1005,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,848015.369342429,0.10393209308114025,173,0
1006,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,951839.4116863904,0.005775107606919046,169,0
1006,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,887758.038453042,0.06193741749768903,169,0
1006,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,788022.6206315936,0.1673243129760606,169,0
1006,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,872560.9114251407,0.07799568518879356,169,0
1006,query_cycle_8_355.graph,u1,946374.0,proxy_mab,57556.37010515148,0.939182215376636,115,0
1006,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,986569.3725854518,0.04247303136545574,172,0
1007,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,1150102.0430299402,0.21527223172861915,167,0
1007,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,734813.4133067727,0.22354860413877314,167,0
1007,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,870971.7414969046,0.07967490495628088,167,0
1007,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,900314.6766980344,0.04866926109758468,167,0
1007,query_cycle_8_355.graph,u1,946374.0,proxy_mab,1009358.8806914482,0.06655390014037603,109,0
1007,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,1082768.9191652539,0.14412369651454274,170,0
1008,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,499375.6662844037,0.11322998493375767,218,0
1008,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,644157.0420803821,0.14386660880133204,218,0
1008,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,563808.9072975707,0.0011878170571629151,218,0
1008,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,422455.51095905376,0.24982151692464794,218,0
1008,query_cycle_8_362.graph,u1,563140.0,proxy_mab,527983.6148772659,0.06242920965076912,136,0
1008,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,556977.4926292938,0.010943117822754879,221,0
1009,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,681672.0078212292,0.22009509117749143,179,0
1009,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,715043.7867942121,0.2798257875265115,179,0
1009,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,541988.4665559882,0.02991840660530767,179,0
1009,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a_unbiased_test1,667636.2832925654,0.19497315804534313,179,0
1009,query_cycle_8_372.graph,u1,558704.0,proxy_mab,500474.04459918797,0.1042232656304806,111,0
1009,query_cycle_8_372.graph,u1,558704.0,proxyE_importance,591631.5243202519,0.058935544260023,182,0
1010,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,492295.45818181825,0.1258027165858965,220,0
1010,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,557396.8357272606,0.010198466229959575,220,0
1010,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,580381.5561529617,0.030616820245341625,220,0
1010,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,559303.2722632245,0.006813097518868364,220,0
1010,query_cycle_8_362.graph,u1,563140.0,proxy_mab,569185.3640329363,0.01073509967847477,141,0
1010,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,582193.0919246059,0.033833668225673706,223,0
1011,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,986008.25,0.04188011293632327,169,0
1011,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,734770.8341384347,0.22359359604296533,169,0
1011,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,1037902.7132652032,0.0967151604600329,169,0
1011,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,923781.9964316728,0.023872172701624485,169,0
1011,query_cycle_8_355.graph,u1,946374.0,proxy_mab,997313.9351488778,0.05382643135681854,109,0
1011,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,837183.9273748016,0.11537729547219007,172,0
1012,query_cycle_8_355.graph,u1,946374.0,baseline_uniform,423564.51708383235,0.5524343260869039,167,0
1012,query_cycle_8_355.graph,u1,946374.0,baseline_proxy,849955.9557179799,0.10188154395832945,167,0
1012,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a,791945.476481243,0.16317916967156426,167,0
1012,query_cycle_8_355.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,1033722.1884811231,0.09229774748790971,167,0
1012,query_cycle_8_355.graph,u1,946374.0,proxy_mab,1085067.196532946,0.14655220508271158,108,0
1012,query_cycle_8_355.graph,u1,946374.0,proxyE_importance,1089093.9521743637,0.15080713562963866,170,0
1013,query_cycle_8_375.graph,u1,621940.0,baseline_uniform,1413500.022818182,1.2727273094159917,132,0
1013,query_cycle_8_375.graph,u1,621940.0,baseline_proxy,502914.14092160494,0.19137836299063424,132,0
1013,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a,658299.8108782661,0.058461926999816886,132,0
1013,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a_unbiased_test1,577919.7706301919,0.07077890048848459,132,0
1013,query_cycle_8_375.graph,u1,621940.0,proxy_mab,483397.6087474009,0.2227584513821254,85,0
1013,query_cycle_8_375.graph,u1,621940.0,proxyE_importance,673029.9530643404,0.08214611226861177,129,0
1014,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,315112.35845070425,0.44043691009215424,213,0
1014,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,425365.2455177265,0.24465453436494208,213,0
1014,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,699411.8624685304,0.24198576280947975,213,0
1014,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,601033.7209318993,0.06729005386209339,213,0
1014,query_cycle_8_362.graph,u1,563140.0,proxy_mab,425539.1025483438,0.24434580646314624,137,0
1014,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,509559.2713926247,0.09514637320626361,216,0
1015,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,1185744.5833333335,1.1055946715440805,216,0
1015,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,409768.18297042564,0.2723511329857129,216,0
1015,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,535891.8868731193,0.048386037445183654,216,0
1015,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,479790.25435479067,0.1480089243264718,216,0
1015,query_cycle_8_362.graph,u1,563140.0,proxy_mab,28240.30015360366,0.9498520791391063,135,0
1015,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,572387.8121008057,0.016421870406658542,219,0
1016,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,356539.60368663596,0.36687217443861925,217,0
1016,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,544024.7700947298,0.03394401020220577,217,0
1016,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,557115.1126913995,0.01069873798451624,217,0
1016,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,442448.42567514174,0.21431895145942084,217,0
1016,query_cycle_8_362.graph,u1,563140.0,proxy_mab,456301.91954484733,0.18971850775145196,134,0
1016,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,496215.88368624484,0.11884099214006315,219,0
1017,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,832372.7697183099,0.4780920725189293,213,0
1017,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,610498.1343413168,0.08409655563681635,213,0
1017,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,670270.4956381071,0.19023776616490937,213,0
1017,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,505281.06608488347,0.10274342777127629,213,0
1017,query_cycle_8_362.graph,u1,563140.0,proxy_mab,530684.8109622757,0.057632540820620595,125,0
1017,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,531819.7061700079,0.05561724230207775,216,0
1018,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,447376.60240437166,0.19926006900904297,183,0
1018,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,500367.75690191,0.10441350535899152,183,0
1018,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,634965.5600401665,0.13649725085226969,183,0
1018,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a_unbiased_test1,602128.5050636232,0.07772363373740512,183,0
1018,query_cycle_8_372.graph,u1,558704.0,proxy_mab,536733.8953106928,0.03932333523530736,125,0
1018,query_cycle_8_372.graph,u1,558704.0,proxyE_importance,543192.9347959687,0.027762581266701686,186,0
1019,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,416330.1046153846,0.25482884565819364,182,0
1019,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,640020.7704353638,0.14554535216387166,182,0
1019,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,554241.2842900079,0.007987620833199875,182,0
1019,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a_unbiased_test1,625601.3671166999,0.11973668904589894,182,0
1019,query_cycle_8_372.graph,u1,558704.0,proxy_mab,448375.769649836,0.19747170299508146,119,0
1019,query_cycle_8_372.graph,u1,558704.0,proxyE_importance,633544.4951238587,0.13395374853922412,185,0
1020,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,665225.7089449541,0.1812794490623186,218,0
1020,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,479150.14831371856,0.14914559734041524,218,0
1020,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,588092.4077503738,0.044309421725279366,218,0
1020,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,582065.493175613,0.03360708380795716,218,0
1020,query_cycle_8_362.graph,u1,563140.0,proxy_mab,518622.0181794847,0.07905313389302003,117,0
1020,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,606085.283757095,0.0762604037310349,221,0
1021,query_cycle_8_362.graph,u1,563140.0,baseline_uniform,313933.12920560746,0.44253093510386854,214,0
1021,query_cycle_8_362.graph,u1,563140.0,baseline_proxy,559485.6753813461,0.006489193839283055,214,0
1021,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a,660256.9421079811,0.17245612477888458,214,0
1021,query_cycle_8_362.graph,u1,563140.0,baseline_proxy_a_unbiased_test1,505495.99778722087,0.10236176121884279,214,0
1021,query_cycle_8_362.graph,u1,563140.0,proxy_mab,490891.96430001734,0.1282949811769412,119,0
1021,query_cycle_8_362.graph,u1,563140.0,proxyE_importance,726780.7662490392,0.29058629514692474,216,0
1022,query_cycle_8_376.graph,u1,946374.0,baseline_uniform,1204755.2235542168,0.27302231840077684,166,0
1022,query_cycle_8_376.graph,u1,946374.0,baseline_proxy,700768.1788748241,0.2595230016094862,166,0
1022,query_cycle_8_376.graph,u1,946374.0,baseline_proxy_a,981055.386379148,0.036646596777963045,166,0
1022,query_cycle_8_376.graph,u1,946374.0,baseline_proxy_a_unbiased_test1,862710.0832893675,0.08840470755814563,166,0
1022,query_cycle_8_376.graph,u1,946374.0,proxy_mab,978642.0209143477,0.03409647868004375,101,0
1022,query_cycle_8_376.graph,u1,946374.0,proxyE_importance,794476.652641198,0.16050456517064288,168,0
1023,query_cycle_8_375.graph,u1,621940.0,baseline_uniform,329324.0064545454,0.47048910432751484,132,0
1023,query_cycle_8_375.graph,u1,621940.0,baseline_proxy,493882.8378283911,0.20589954364023683,132,0
1023,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a,588041.6585735225,0.05450419883988413,132,0
1023,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a_unbiased_test1,584405.2466884217,0.06035108420680178,132,0
1023,query_cycle_8_375.graph,u1,621940.0,proxy_mab,508696.3080308676,0.1820813775752201,80,0
1023,query_cycle_8_375.graph,u1,621940.0,proxyE_importance,567268.3909979172,0.08790495707316275,135,0
1024,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,435223.7419148936,0.22101194565477675,188,0
1024,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,573555.6735709085,0.026582364849559857,188,0
1024,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,558695.6146349115,1.5008600418952219e-05,188,0
1024,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a_unbiased_test1,571572.075573534,0.023032009030781963,188,0
1024,query_cycle_8_372.graph,u1,558704.0,proxy_mab,485156.2952063656,0.13163983933108483,121,0
1024,query_cycle_8_372.graph,u1,558704.0,proxyE_importance,584501.0381861108,0.04617299712568872,191,0
1025,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,498359.5982022472,0.10800782131102127,178,0
1025,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,590775.9805892835,0.05740424373064004,178,0
1025,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,467245.4187133836,0.1636977384923258,178,0
1025,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a_unbiased_test1,496002.6218139619,0.11222647087910255,178,0
1025,query_cycle_8_372.graph,u1,558704.0,proxy_mab,455342.42897693225,0.18500238234032287,107,0
1025,query_cycle_8_372.graph,u1,558704.0,proxyE_importance,417612.31171037396,0.2525338789226962,180,0
1026,query_cycle_8_375.graph,u1,621940.0,baseline_uniform,139358.39103759397,0.7759295252956975,133,0
1026,query_cycle_8_375.graph,u1,621940.0,baseline_proxy,533177.9351843086,0.1427180512841937,133,0
1026,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a,604907.5798612637,0.027385953852037584,133,0
1026,query_cycle_8_375.graph,u1,621940.0,baseline_proxy_a_unbiased_test1,596443.3389790178,0.04099537096983985,133,0
1026,query_cycle_8_375.graph,u1,621940.0,proxy_mab,651286.7896118625,0.047185885474261995,80,0
1026,query_cycle_8_375.graph,u1,621940.0,proxyE_importance,660839.771759576,0.06254585934266335,136,0
1027,query_cycle_8_372.graph,u1,558704.0,baseline_uniform,623479.84875,0.11593947555413958,176,0
1027,query_cycle_8_372.graph,u1,558704.0,baseline_proxy,434873.1752861391,0.2216394096227356,176,0
1027,query_cycle_8_372.graph,u1,558704.0,baseline_proxy_a,572683.892421134,0.025022001670176066,176,0
