comments,body,bodywithurls,createdAt,createdAtformatted,creator,datatype,depth,depthRaw,followers,following,hashtags,id,lastseents,links,media,posts,sensitive,shareLink,upvotes,urls,username,verified,article,impressions,preview,reposts,state,parent,color,commentDepth,controversy,downvotes,post,score,isPrimary,conversation,replyingTo
0,I sure hope this is all true,"I sure hope this is all true
",20201206073526.0,2020-12-06 07:35:26 UTC,0b3b99399cf64bfa87158a36e81f91fa,comments,2.0,2.0,3800.0,4000.0,[],0ee929a56b75418d86f360ceec3a6c23,2021-01-09T22:20:23.925741+00:00,[],221.0,917.0,False,https://parler.com/comment/0ee929a56b75418d86f360ceec3a6c23,0.0,[],Davorunner,False,,,,,,f4212b5aeee54488b5c0b84c20759e13,#a60303,0.0,0.0,0.0,f4212b5aeee54488b5c0b84c20759e13,0.0,True,,
0,Who announced?,"Who announced?
",20201104052711.0,2020-11-04 05:27:11 UTC,14d76221060e42abab93015ee2afe43d,comments,1.0,1.0,368.0,234.0,[],93b817fecdc14062944515b8ccfa631f,2020-12-26T20:38:52.623518+00:00,[],5.0,2400.0,False,https://parler.com/comment/93b817fecdc14062944515b8ccfa631f,2.0,[],American212,False,,,,,,1dbf7b909ca4431890fe20c69b8d44ec,#a60303,0.0,0.0,0.0,1dbf7b909ca4431890fe20c69b8d44ec,2.0,True,,
0,@NicR Yes!! 👏👏,"@NicR Yes!! 👏👏
",20201104000918.0,2020-11-04 00:09:18 UTC,ae17e9ccc243475e99d22b67f5021d53,comments,3.0,3.0,1300.0,1300.0,[],a0ffb031e9b043dbad66b6ca75c7fef5,2020-12-26T17:28:19.232693+00:00,[],71.0,569.0,False,https://parler.com/comment/a0ffb031e9b043dbad66b6ca75c7fef5,0.0,[],NorCalShannon,False,,,,,,7469cfd9775b4212ba5b9085ada6e799,#3f1fbf,1.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,0.0,,30e0b91379354197850e33645da6627f,5b696461e00d4cf9962245f65d7e385e
0,@Maverickcruise Crickets?,"@Maverickcruise Crickets?
",20200903191152.0,2020-09-03 19:11:52 UTC,81ae88bfb3ed4187b7be3553645f2cdd,comments,6.0,6.0,20.0,33.0,[],716883d465e64d4e9abb41eb5c115613,2021-01-09T06:44:46.532971+00:00,[],2.0,252.0,False,https://parler.com/comment/716883d465e64d4e9abb41eb5c115613,0.0,[],Maverickcruise,False,,,,,,4601a1a736764d0b927ae73e1cbbe003,#7f8f7f,1.0,0.0,0.0,1322d6ec08a3405bbea8e473aea0803b,0.0,,7b0d867000c54106b6962af6576c013c,5c1b665a4401426981df1dde4a031055
0,Repeat of 2016!!!,"Repeat of 2016!!!
",20201103234000.0,2020-11-03 23:40:00 UTC,9f3016df37a6473985fd81bfdffe8c12,comments,1.0,1.0,448.0,622.0,[],a7a763811035435fbcf7696b512a0fe6,2021-01-10T23:02:07.774583+00:00,[],20.0,296.0,False,https://parler.com/comment/a7a763811035435fbcf7696b512a0fe6,2.0,[],Terinna,False,,,,,,69d2461913bf4ee8b788962135a37af2,#a60303,0.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,2.0,True,,
0,❤️you Bill!,"❤️you Bill!
",20201103232629.0,2020-11-03 23:26:29 UTC,cebb15e076404f8e86e8caa1a3b97eb8,comments,1.0,1.0,775.0,1000.0,[],f9fdcf6a98d442c8b7018a4001c8cf8e,2021-01-09T06:54:28.053067+00:00,[],0.0,255.0,False,https://parler.com/comment/f9fdcf6a98d442c8b7018a4001c8cf8e,5.0,[],MarySchulzWI,False,,,,,,69d2461913bf4ee8b788962135a37af2,#a60303,0.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,5.0,True,,
0,He's communist.,"He's communist.
",20201217061914.0,2020-12-17 06:19:14 UTC,27d2ce698d6747a695c0672b386ff8d5,comments,3.0,3.0,3500.0,3200.0,[],26dccdfd98ed4038bd2dab32ec863c32,2021-01-09T06:37:28.960407+00:00,[],12.0,16000.0,False,https://parler.com/comment/26dccdfd98ed4038bd2dab32ec863c32,0.0,[],Cheddarcurtainchic,False,,,,,,600cd96c510943428c27ec896d95d723,#a60303,0.0,0.0,0.0,600cd96c510943428c27ec896d95d723,0.0,True,,
0,I don’t understand people who support someone who married her brother.,"I don’t understand people who support someone who married her brother.
",20201112214244.0,2020-11-12 21:42:44 UTC,b1bc92ab9f2042018df2f56731fe68fa,comments,1.0,1.0,2600.0,2700.0,[],e403479f07b846f7a896df7d46a8005b,2020-12-30T19:39:42.726681+00:00,[],22.0,4900.0,False,https://parler.com/comment/e403479f07b846f7a896df7d46a8005b,0.0,[],Megcorkery22,False,,,,,,b9a9bdd250a84939b75274ecd6fb31a4,#a60303,0.0,0.0,0.0,b9a9bdd250a84939b75274ecd6fb31a4,0.0,True,,
0,Lol!,"Lol!
",20201103102213.0,2020-11-03 10:22:13 UTC,feeaf93cf55c413d9040f8bceb062d1c,comments,1.0,1.0,531.0,823.0,[],ab7e02322bab4a219e10b079565f0d4b,2020-12-30T13:30:34.352026+00:00,[],25.0,827.0,False,https://parler.com/comment/ab7e02322bab4a219e10b079565f0d4b,2.0,[],Parbird,False,,,,,,ed3fc7ab49f64cbf915beb12046c0ab8,#a60303,0.0,0.0,0.0,ed3fc7ab49f64cbf915beb12046c0ab8,2.0,True,,
-1,Forced means he will only try harder as he has no conscience to have remorse.,"Forced means he will only try harder as he has no conscience to have remorse.
",20201130162034.0,2020-11-30 16:20:34 UTC,a4899dfcc674432c933629e300c40ad2,comments,1.0,1.0,2100.0,2200.0,[],61bc6d1be4e6418c8dd8400d09dbbe5d,2021-01-09T07:33:43.295019+00:00,[],2.0,16000.0,False,https://parler.com/comment/61bc6d1be4e6418c8dd8400d09dbbe5d,2.0,[],Noneya1,False,,,,,,957d7884bbd0420284e782315c520c67,#a60303,0.0,0.0,0.0,957d7884bbd0420284e782315c520c67,2.0,True,,
1,@AnonymousCelebrity u r so hot u spilled,"@AnonymousCelebrity u r so hot u spilled
",20201116072724.0,2020-11-16 07:27:24 UTC,8066f42d7dec45548721c689ec4cc659,comments,3.0,3.0,65.0,57.0,[],771da40313b2406dbd80a1fea708f645,2021-01-09T14:19:18.611116+00:00,[],9.0,44.0,False,https://parler.com/comment/771da40313b2406dbd80a1fea708f645,0.0,[],sexymf,False,,,,,,e04c7a1d47064bdebe3a811fd27b9fff,#1fbf5f,1.0,0.0,0.0,d876a6a4cf524f46920159b9c5904d19,0.0,,74f0b81a8b6c40b7a785ace46358b676,f40c69df120b49229d51012ed844ee20
0,"Go Trump! He got this, no doubt. ❤️","Go Trump! He got this, no doubt. ❤️
",20201112012242.0,2020-11-12 01:22:42 UTC,7069da4de67a4588baa95120c29f7243,comments,1.0,1.0,176.0,164.0,[],565827dda4f34ee5a5766b5e0c7dcb29,2021-01-10T19:12:51.295630+00:00,[],10.0,16.0,False,https://parler.com/comment/565827dda4f34ee5a5766b5e0c7dcb29,1.0,[],AutumnHuseby,False,,,,,,e0c75f8b47e6471eb601733b28702454,#a60303,0.0,0.0,0.0,e0c75f8b47e6471eb601733b28702454,1.0,True,,
0,Damn. These great Patriots make me feel hopeful and protected!,"Damn. These great Patriots make me feel hopeful and protected!
",20201103051506.0,2020-11-03 05:15:06 UTC,76ee80c3825e45b1b630c7bdedce5308,comments,1.0,1.0,498.0,129.0,[],5794c900c87546c8a4d0dd5d0f01fd40,2020-12-24T16:07:12.067455+00:00,[],2.0,1500.0,False,https://parler.com/comment/5794c900c87546c8a4d0dd5d0f01fd40,0.0,[],Cierroblue,False,,,,,,8c08aa1fe62e4d3da78030ab5deff47c,#a60303,0.0,0.0,0.0,8c08aa1fe62e4d3da78030ab5deff47c,0.0,True,,
0,Thanks 👍🇺🇸,"Thanks 👍🇺🇸
",20201202190815.0,2020-12-02 19:08:15 UTC,e989110563f34a7aa6f5192dd8795b07,comments,1.0,1.0,9800.0,9900.0,[],e10ad3b0f7814e07825e8b208176b1db,2021-01-10T18:20:31.074067+00:00,[],81.0,6000.0,False,https://parler.com/comment/e10ad3b0f7814e07825e8b208176b1db,1.0,[],crazylady992,False,,,,,,fc24c3d61000444f8f8cd5b9c4725e8d,#a60303,0.0,0.0,0.0,fc24c3d61000444f8f8cd5b9c4725e8d,1.0,True,,
0,This video shows a tent city in Portland where many violent demonstrators stay when not protesting in the streets and neighborhoods. I wonder how they would feel if they returned to a burned down tent city after one of their violent nightly marches?,"This video shows a tent city in Portland where many violent demonstrators stay when not protesting in the streets and neighborhoods. I wonder how they would feel if they returned to a burned down tent city after one of their violent nightly marches?
",20200903174632.0,2020-09-03 17:46:32 UTC,6f7460f6ae6649cba2917a8cc59af238,comments,2.0,2.0,2700.0,57.0,[],d1ed2108dc314eee97187ef93929b8cb,2020-12-24T17:00:43.959224+00:00,[],52.0,131.0,False,https://parler.com/comment/d1ed2108dc314eee97187ef93929b8cb,0.0,[],Bkeneson,False,,,,,,c050927cc8d34f248e5e604e1b42adee,#808080,1.0,0.0,0.0,1322d6ec08a3405bbea8e473aea0803b,0.0,False,,
0,Damn right he did!,"Damn right he did!
",20201206081337.0,2020-12-06 08:13:37 UTC,5f5240add19a431d92e16209ec45ee6f,comments,2.0,2.0,1600.0,977.0,[],33dfcd48b2ef431ab124734277a93b92,2020-12-29T18:56:37.415246+00:00,[],40.0,7600.0,False,https://parler.com/comment/33dfcd48b2ef431ab124734277a93b92,0.0,[],Patrickl821,False,,,,,,f4212b5aeee54488b5c0b84c20759e13,#a60303,0.0,0.0,0.0,f4212b5aeee54488b5c0b84c20759e13,0.0,True,,
0,Yay 🥰 Impressive hat too 😁,"Yay 🥰 Impressive hat too 😁
",20201202235656.0,2020-12-02 23:56:56 UTC,75f24385c0684434a1257f357ea1f8c0,comments,1.0,1.0,1000.0,826.0,[],57f6d249d4894241b07bcf88d130ba40,2021-01-09T11:16:25.078029+00:00,[],47.0,6300.0,False,https://parler.com/comment/57f6d249d4894241b07bcf88d130ba40,0.0,[],Niagarabac,False,,,,,,fc24c3d61000444f8f8cd5b9c4725e8d,#a60303,0.0,0.0,0.0,fc24c3d61000444f8f8cd5b9c4725e8d,0.0,True,,
0,Love it,"Love it
",20201121195916.0,2020-11-21 19:59:16 UTC,8a542f3972df4cbd8879775dc899e50f,comments,1.0,1.0,22.0,36.0,[],c1f083ef088e475a83f3b9752721e56f,2021-01-09T07:32:45.002635+00:00,[],1.0,168.0,False,https://parler.com/comment/c1f083ef088e475a83f3b9752721e56f,1.0,[],SZQue,False,,,,,,777b4b84026f4b9486330756d1ea5d6a,#a60303,0.0,2.0,1.0,777b4b84026f4b9486330756d1ea5d6a,0.0,True,,
0,FRAUD AND TREASON IS THE DEATH PENALTY FOR THE BOTH OF THEM EVIL BITCHES!!!!!!!!!!,"FRAUD AND TREASON IS THE DEATH PENALTY FOR THE BOTH OF THEM EVIL BITCHES!!!!!!!!!!
",20201205151037.0,2020-12-05 15:10:37 UTC,ee560527eb1c4bc0a79044d30b131e2f,comments,2.0,2.0,356.0,109.0,[],6ae97e0e6fb240ddabb2388302117e27,2020-12-26T14:08:48.936503+00:00,[],7.0,327.0,False,https://parler.com/comment/6ae97e0e6fb240ddabb2388302117e27,2.0,[],Authorgina,False,,,,,,abae487b3d834778985b312e5dcf3cb9,#a60303,0.0,0.0,0.0,abae487b3d834778985b312e5dcf3cb9,2.0,True,,
-1,@wtfisgoingon Nice screen name too 😁👍🏼,"@wtfisgoingon Nice screen name too 😁👍🏼
https://image-cdn.parler.com/c/t/ctg2HjvOTl.jpeg",20200904235757.0,2020-09-04 23:57:57 UTC,e9f1711fcb9945fca1dc2ea58d9f26c1,comments,4.0,4.0,59.0,68.0,[],35a154f7900f4a89ae6563ea6d07e7d5,2021-01-09T10:25:29.577717+00:00,['JRd9O'],7.0,74.0,False,https://parler.com/comment/35a154f7900f4a89ae6563ea6d07e7d5,0.0,"[{'createdAt': '20200904235723', 'domain': 'image-cdn.parler.com', 'id': 'JRd9O', 'long': 'https://image-cdn.parler.com/c/t/ctg2HjvOTl.jpeg', 'metadata': {'length': 80065, 'mimeType': 'image/jpeg', 'site': 'image-cdn.parler.com'}, 'modified': 'image-cdn.parler.com/c/t/ctg2HjvOTl.jpeg', 'short': 'https://api.parler.com/l/JRd9O', 'state': 'VALID'}]",Kdimaging,False,,,,,,cabb92c8a58d4fb1ae4c326b2fcb9a65,#5f9fa3,1.0,0.0,0.0,1322d6ec08a3405bbea8e473aea0803b,0.0,,15fc86da1dd14b5faebf63e342ba1d61,3447ceefc29846549537706774042f0f
1,"Many of US were banned from the Twit because of our conservative narratives.
At least here on Parlor, we can express our thoughts and even talk shit.
It is frustrating to know the M$M, Hollywierd, Pop Culture and Big Tech are biased and one sided.","Many of US were banned from the Twit because of our conservative narratives.
At least here on Parlor, we can express our thoughts and even talk shit.
It is frustrating to know the M$M, Hollywierd, Pop Culture and Big Tech are biased and one sided.
",20191030151516.0,2019-10-30 15:15:16 UTC,2ecfb4b2e30a4f178502156a01e138fe,comments,3.0,3.0,3900.0,2100.0,[],458626fdd28a4586959e5697d68148a5,2021-01-09T07:10:01.340046+00:00,[],115.0,2400.0,False,https://parler.com/comment/458626fdd28a4586959e5697d68148a5,0.0,[],FJondaFly,False,,,,,,79f6d4db85db43b78cb93662691713ae,#df9f8d,1.0,0.0,0.0,550c93b4ff2241acb08453fd2e3df2dc,0.0,,fb1974819ee04373882aaf0d1fa9c7ff,
0,🙏🏻🙏🏻🙏🏻❤️🤍💙,"🙏🏻🙏🏻🙏🏻❤️🤍💙
",20201121011956.0,2020-11-21 01:19:56 UTC,4f4f6693c65547aa9993eafd9ec9126f,comments,2.0,2.0,6100.0,2700.0,[],a241d9a0b66e45a7985b0e95a695b82e,2021-01-09T08:14:14.675612+00:00,[],3.0,3300.0,False,https://parler.com/comment/a241d9a0b66e45a7985b0e95a695b82e,1.0,[],Dawniemac,False,,,,,,a6e32cb177d24086868e5e9dd3806a31,#a60303,0.0,0.0,0.0,a6e32cb177d24086868e5e9dd3806a31,1.0,True,,
0,That would be great,"That would be great
",20201104032809.0,2020-11-04 03:28:09 UTC,2e471b17b25c4353b1758635a2df046b,comments,1.0,1.0,3200.0,3000.0,[],fcdbdb21d5424d6cbf6be3f625eab316,2020-12-26T08:45:34.825001+00:00,[],189.0,3500.0,False,https://parler.com/comment/fcdbdb21d5424d6cbf6be3f625eab316,11.0,[],Albastros,False,,,,,,4c10499db1a04ef18f7027afdfdabec4,#a60303,0.0,0.0,0,4c10499db1a04ef18f7027afdfdabec4,11.0,True,,
0,No obunghole gave them 150BILLION,"No obunghole gave them 150BILLION
",20200411234911.0,2020-04-11 23:49:11 UTC,096afa0b69ea4cdabcd3ac3f799ab15e,comments,3.0,3.0,2000.0,1400.0,[],21f4d02db42b42998888bcd314a66186,2021-01-09T17:13:45.117571+00:00,[],39.0,2300.0,False,https://parler.com/comment/21f4d02db42b42998888bcd314a66186,0.0,[],Wtf8699,False,,,,,,7bd5eaa05fc4423fa2e9f7bd6bf2a9ff,#a60303,0.0,0.0,0,7bd5eaa05fc4423fa2e9f7bd6bf2a9ff,0.0,True,,
0,Repubs are killing it in FL.,"Repubs are killing it in FL.
",20201103233534.0,2020-11-03 23:35:34 UTC,d8a905025bf14d5c85ddb1d5e1ab6d29,comments,1.0,1.0,2.0,34.0,[],9ec639acd1194b979fa0bb96646307b8,2020-12-15T18:28:39.877614+00:00,[],0.0,1.0,False,https://parler.com/comment/9ec639acd1194b979fa0bb96646307b8,10.0,[],N2dubes,False,,,,,,69d2461913bf4ee8b788962135a37af2,#a60303,0.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,10.0,True,,
-1,I saw that too!,"I saw that too!
",20201104001517.0,2020-11-04 00:15:17 UTC,b61beba4528f4483a8b28b67b2884e37,comments,2.0,2.0,3300.0,906.0,[],170b957fa4364830a921cce9c9d34dc1,2021-01-09T16:50:39.504430+00:00,[],20.0,1700.0,False,https://parler.com/comment/170b957fa4364830a921cce9c9d34dc1,0.0,[],TheSicilian71,False,,,,,,b55b87f9abc240498d0a89fc9820f383,#808080,1.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,0.0,False,,
1,@mitchellm1872 U commie nat,"@mitchellm1872 U commie nat
",20200623212435.0,2020-06-23 21:24:35 UTC,6bf3e51eae504033a971afc97e416e99,comments,11.0,11.0,41.0,21.0,[],4dce197796bf4bd9b4d9917b3df394c9,2021-01-09T13:05:48.294223+00:00,[],0.0,10.0,False,https://parler.com/comment/4dce197796bf4bd9b4d9917b3df394c9,0.0,[],Craig1872,False,,,,,,d371900cddeb4b03adcc033d174535dc,#00b51f,1.0,0.0,0.0,4209e56a24934e24aef5f1a0a5e5af68,0.0,,8cabe40bdb59492fadf1acb7aabd1b5e,d40389a2bb414f8995a6a0e4818e560a
0,"Do they have a basement?
That's the only place Joe Blow is comfortable.","Do they have a basement?
That's the only place Joe Blow is comfortable.
",20201124010846.0,2020-11-24 01:08:46 UTC,cc36b260b28b46cf871a0c19d9cb4cf9,comments,3.0,3.0,5900.0,11000.0,[],74244366088f458195d912e873579e9b,2020-11-29T09:46:58.035331+00:00,[],0.0,432.0,False,https://parler.com/comment/74244366088f458195d912e873579e9b,0.0,[],Pezzuolo1,False,,,,,,097421d9a67c4ed6be3eea9ae5cee794,#a60303,0.0,0.0,0.0,097421d9a67c4ed6be3eea9ae5cee794,0.0,True,,
0,Please Jesus! Let this be accurate!,"Please Jesus! Let this be accurate!
",20201024132659.0,2020-10-24 13:26:59 UTC,1b5cfe3767d2435089241c64b913cab0,comments,2.0,2.0,4300.0,7900.0,[],94c85e01ce6e4b74b9e40919a423bae9,2021-01-09T11:50:07.025047+00:00,[],136.0,2600.0,False,https://parler.com/comment/94c85e01ce6e4b74b9e40919a423bae9,0.0,[],ShelliFitzpatrick,False,,,,,,89995f0df91d40cdb547fbd05ebfbcd2,#a60303,0.0,0.0,0.0,89995f0df91d40cdb547fbd05ebfbcd2,0.0,True,,
-1,If you know this you know who the real racists are don’t you.,"If you know this you know who the real racists are don’t you.
",20200822161902.0,2020-08-22 16:19:02 UTC,948f26909ed94d29834af489ee1d6465,comments,1.0,1.0,3200.0,4300.0,[],2ca646660c5341d48e73dce0f0892cf5,2021-01-09T09:25:32.050168+00:00,[],1.0,218.0,False,https://parler.com/comment/2ca646660c5341d48e73dce0f0892cf5,3.0,[],Factswin,False,,,,,,12b72d50ba5241efa9aba90a6bf782c8,#a60303,0.0,0.0,0,12b72d50ba5241efa9aba90a6bf782c8,3.0,True,,
1,"Yes, and I’ll join it 😀","Yes, and I’ll join it 😀
",20201026130119.0,2020-10-26 13:01:19 UTC,8affcd43adee4f41bb9a7661c0eea697,comments,2.0,2.0,17000.0,20000.0,[],a02c02ee92744466b13d955e00cfb095,2021-01-09T18:51:35.826049+00:00,[],1100.0,4500.0,False,https://parler.com/comment/a02c02ee92744466b13d955e00cfb095,0.0,[],TiffanythePatriot,False,,,,,,6aec0b37d39540ed923f793fa2fdfb70,#00f13f,1.0,0.0,0.0,4a136471b98b4e0a99caca25c3d0b66e,0.0,,16b432f61ff54061b220a5ce526c3e60,
0,"@Sean1309 What I’m saying is that if Fox had chosen a bunch of women for their intelligence, they would not be all blonde and attractive. So what I’m saying is that I think Fox hired those people based solely on their appearance and not their intelligence.","@Sean1309 What I’m saying is that if Fox had chosen a bunch of women for their intelligence, they would not be all blonde and attractive. So what I’m saying is that I think Fox hired those people based solely on their appearance and not their intelligence.
",20201127200004.0,2020-11-27 20:00:04 UTC,5ed23104405946449220891bc99b1d84,comments,4.0,4.0,258.0,340.0,[],1193a1e100084063841431180ec39ccc,2021-01-09T12:20:27.345324+00:00,[],18.0,238.0,False,https://parler.com/comment/1193a1e100084063841431180ec39ccc,0.0,[],Blackout8771,False,,,,,,eb2e5fef8b374760a09af6b4bd7b4f40,#df1fbf,1.0,0.0,0.0,bb22de59a4ed44fbb70253ce62d72b0c,0.0,,36f5f1dcc2214ae7a98d812a0bd2d9e5,af6bfa5357f04c1ba9dd7407c80b08df
0,That's My President !!!!!,"That's My President !!!!!
",20200930010437.0,2020-09-30 01:04:37 UTC,6bff50f168834fe3ad7342b395fbe69e,comments,2.0,2.0,2600.0,1500.0,[],00c59184f8834bed8621f7c4680a3342,2020-12-06T22:06:05.214163+00:00,[],0.0,4900.0,False,https://parler.com/comment/00c59184f8834bed8621f7c4680a3342,1.0,[],Allenc1951,False,,,,,,c328fc52bd7b45c08eb8f84ebc8fe430,#a60303,0.0,0.0,0.0,c328fc52bd7b45c08eb8f84ebc8fe430,1.0,True,,
0,"And again!

Why?!? Why do African Americans, Latinos and every minority support these people.

I guess that is why they want to pull history classes that shines a bad light on the Democratic Parties past.

Just unbelievable how gullible people really are.

RIF! Reading Is Fundamental!

Look at the history and the current state of your Democratic Party and just walk away!

For the love of America! Please do your research!","And again!

Why?!? Why do African Americans, Latinos and every minority support these people.

I guess that is why they want to pull history classes that shines a bad light on the Democratic Parties past.

Just unbelievable how gullible people really are.

RIF! Reading Is Fundamental!

Look at the history and the current state of your Democratic Party and just walk away!

For the love of America! Please do your research!
",20200822131811.0,2020-08-22 13:18:11 UTC,bbcdfac3c55c40bda6151ec3fec34bb2,comments,1.0,1.0,1500.0,1400.0,[],f140f2d0e14c4d8e9a92235cb0e53f4c,2021-01-09T07:37:47.547724+00:00,[],3.0,385.0,False,https://parler.com/comment/f140f2d0e14c4d8e9a92235cb0e53f4c,3.0,[],LeviVazquez,False,,,,,,12b72d50ba5241efa9aba90a6bf782c8,#a60303,0.0,0.0,0.0,12b72d50ba5241efa9aba90a6bf782c8,3.0,True,,
0,Humor Time,"Humor Time
https://i.imgur.com/FSHhYdr.jpg",20190909002258.0,2019-09-09 00:22:58 UTC,c06b9b50180144919f3ca0993c1f57d0,comments,3.0,3.0,9200.0,7500.0,[],0132339b63084ef5a3e963a2dcea1809,2021-01-10T01:12:50.909399+00:00,['aeAwO'],451.0,3100.0,False,https://parler.com/comment/0132339b63084ef5a3e963a2dcea1809,2.0,"[{'createdAt': '20190909002258', 'domain': 'i.imgur.com', 'id': 'aeAwO', 'long': 'https://i.imgur.com/FSHhYdr.jpg', 'metadata': {'length': 339551, 'mimeType': 'image/jpeg', 'site': 'i.imgur.com'}, 'modified': 'i.imgur.com/FSHhYdr.jpg', 'short': 'https://par.pw/l/aeAwO', 'state': 'VALID'}]",Ivystrings,False,,,,,,79f6d4db85db43b78cb93662691713ae,#808080,1.0,2.0,1.0,550c93b4ff2241acb08453fd2e3df2dc,1.0,False,,
0,"Uhhhhhh hahaha n o

Trumps stupid and a predator .... sooooooooo","Uhhhhhh hahaha n o

Trumps stupid and a predator .... sooooooooo
",20200630183040.0,2020-06-30 18:30:40 UTC,85caaded72764287810bb0f9e7f26bbb,comments,1.0,1.0,17.0,12.0,[],900d862744f34050a64a006bdda49957,2020-12-03T12:15:07.688783+00:00,[],7.0,11.0,False,https://parler.com/comment/900d862744f34050a64a006bdda49957,1.0,[],K0kichi,False,,,,,,8c46680979cf4152897855800fb168e6,#a60303,0.0,0.0,0.0,8c46680979cf4152897855800fb168e6,1.0,True,,
0,"Hated Nixon too!
All to aware of fascist leaders and not gonna allow another one to destroy my country!
Vote Biden and save America from Putin’s Puppet!","Hated Nixon too!
All to aware of fascist leaders and not gonna allow another one to destroy my country!
Vote Biden and save America from Putin’s Puppet!
https://image-cdn.parler.com/r/V/rVrTELm1A9.jpeg",20200820013014.0,2020-08-20 01:30:14 UTC,733678e8ece545d9a3786494fb5f11ea,comments,2.0,2.0,1200.0,327.0,[],0db63623a0424d3ab10590c9ed9d82c3,2020-12-03T07:12:08.588752+00:00,['uNNhZ'],516.0,2600.0,False,https://parler.com/comment/0db63623a0424d3ab10590c9ed9d82c3,0.0,"[{'createdAt': '20200820013012', 'domain': 'image-cdn.parler.com', 'id': 'uNNhZ', 'long': 'https://image-cdn.parler.com/r/V/rVrTELm1A9.jpeg', 'metadata': {'length': 218331, 'mimeType': 'image/jpeg', 'site': 'image-cdn.parler.com'}, 'modified': 'image-cdn.parler.com/r/V/rVrTELm1A9.jpeg', 'short': 'https://api.parler.com/l/uNNhZ', 'state': 'VALID'}]",ConcernedCitizen247,False,,,,,,27ae110f8c7d4a96ad5a4a0f768db986,#808080,1.0,0.0,0.0,c0a5ed97ad55451cbf5462a259237351,0.0,False,,
0,"My prayers are with you 
🙏🙏🙏🙏🙏🙏🙏🙏🙏","My prayers are with you 
🙏🙏🙏🙏🙏🙏🙏🙏🙏
",20200820020224.0,2020-08-20 02:02:24 UTC,3c5aae31a4aa4573bd73d3e36c480099,comments,2.0,2.0,13000.0,11000.0,[],173c462adb7743139320023e0f629e3a,2021-01-08T22:39:59.571989+00:00,[],170.0,6500.0,False,https://parler.com/comment/173c462adb7743139320023e0f629e3a,1.0,[],TOMRJZSR,False,,,,,,5aee4d02e6f34adcb44e6cbdbbe1f3be,#808080,1.0,0.0,0.0,b867550d2f4f4826b8b7f7c97c474dad,1.0,False,,
0,Garbage lying news,"Garbage lying news
",20200903174031.0,2020-09-03 17:40:31 UTC,5d64ec92669641e99b9a792d9cef42fd,comments,2.0,2.0,141.0,23.0,[],b81c6a5a31d242789e5ad62b9f81a214,2021-01-10T21:10:29.090474+00:00,[],10.0,1200.0,False,https://parler.com/comment/b81c6a5a31d242789e5ad62b9f81a214,1.0,[],Jaclyn1967,False,,,,,,cabb92c8a58d4fb1ae4c326b2fcb9a65,#808080,1.0,0.0,0.0,1322d6ec08a3405bbea8e473aea0803b,1.0,False,,
1,You and me both!!! Californian here and sick of it!!,"You and me both!!! Californian here and sick of it!!
",20201108180158.0,2020-11-08 18:01:58 UTC,803af6a9b0674e559fa2c7d923dfcc65,comments,2.0,2.0,12.0,20.0,[],8a5ac181f7a34e329c46a7beb099a2c4,2021-01-09T14:05:01.652829+00:00,[],2.0,45.0,False,https://parler.com/comment/8a5ac181f7a34e329c46a7beb099a2c4,1.0,[],Courtmendez,False,,,,,,caf3cd9680764ddba02d7825cbbbad23,#7fbf1f,1.0,0.0,0.0,05f2cdd75f0c419e9f2497af0c1dfe3b,1.0,,12c31357798b437592eea4d2f4016a13,
0,Hope we win Indy's,"Hope we win Indy's
",20201103232038.0,2020-11-03 23:20:38 UTC,9019f6a77f6e4fb4b223aeee8952c6ab,comments,1.0,1.0,183.0,364.0,[],11ae844a8d11472488ca7d343a57c294,2020-12-25T20:26:38.764278+00:00,[],2.0,81.0,False,https://parler.com/comment/11ae844a8d11472488ca7d343a57c294,12.0,[],rkirchoff,False,,,,,,69d2461913bf4ee8b788962135a37af2,#a60303,0.0,0.0,0.0,69d2461913bf4ee8b788962135a37af2,12.0,True,,
0,Shatterproof glass asshole,"Shatterproof glass asshole
",20200719002206.0,2020-07-19 00:22:06 UTC,2e2ca64582274dcc8a5a69c3aa781d2f,comments,1.0,1.0,23000.0,38000.0,[],c08ee91364b74c8499e977f8a7a80835,2021-01-09T09:56:13.621961+00:00,[],6700.0,24000.0,False,https://parler.com/comment/c08ee91364b74c8499e977f8a7a80835,0.0,[],IMPatriotRU,False,,,,,,c20e2fa8eb0b45618c238f047897eaaa,#a60303,0.0,0.0,0.0,c20e2fa8eb0b45618c238f047897eaaa,0.0,True,,
0,I completely agree.,"I completely agree.
",20201026051640.0,2020-10-26 05:16:40 UTC,bb7c4211202d4cb58d3e465945b8aa36,comments,1.0,1.0,45.0,78.0,[],3e759af92f914769af8ff8f5389e95b7,2020-12-05T16:45:27.103444+00:00,[],1.0,67.0,False,https://parler.com/comment/3e759af92f914769af8ff8f5389e95b7,3.0,[],Bdeaton121,False,,,,,,d4147a2145d345cfaa9e7de3ed30b1ca,#a60303,0.0,0.0,0.0,d4147a2145d345cfaa9e7de3ed30b1ca,3.0,True,,
